lat,lon,date,website
30.984879,-85.645928,1976-08-15,http://www.bfro.net/GDB/show_report.asp?id=115
43.742151,-90.779553,1976-09-??,http://www.bfro.net/GDB/show_article.asp?id=250
41.025267,-81.770722,1976-09-??,http://www.bfro.net/GDB/show_report.asp?id=8587
39.125705,-91.451263,1976-09-??,http://www.bfro.net/GDB/show_report.asp?id=1132
35.402412,-78.007532,1976-09-??,http://www.bfro.net/GDB/show_article.asp?id=289
46.919432,-122.276414,1976-09-??,http://www.bfro.net/GDB/show_article.asp?id=127
41.533642,-111.972686,1976-09-15,http://www.bfro.net/GDB/show_report.asp?id=1436
41.779633,-79.982541,1976-09-18,http://www.bfro.net/GDB/show_report.asp?id=3560
49.964619,-98.304500,1976-10-??,http://www.bfro.net/GDB/show_report.asp?id=6201
32.602240,-94.844896,1976-10-??,http://www.bfro.net/GDB/show_report.asp?id=2159
39.729102,-76.318908,1976-10Aut,http://www.bfro.net/GDB/show_report.asp?id=3572
35.180969,-118.340595,1976-10Aut,http://www.bfro.net/GDB/show_report.asp?id=9661
41.834478,-80.631225,1976-11-??,http://www.bfro.net/GDB/show_report.asp?id=4837
32.702394,-105.447054,1976-11-??,http://www.bfro.net/GDB/show_report.asp?id=8417
33.722448,-97.146147,1976-12-??,http://www.bfro.net/GDB/show_report.asp?id=11592
40.910082,-80.063946,1977-??-??,http://www.bfro.net/GDB/show_report.asp?id=3550
41.354406,-84.544773,1977-??-??,http://www.bfro.net/GDB/show_report.asp?id=4556
33.971443,-83.366510,1977-??-??,http://www.bfro.net/GDB/show_article.asp?id=363
51.068573,-116.153333,1977-01-??,http://www.bfro.net/GDB/show_report.asp?id=2447
31.560287,-91.401998,1977-01-20,http://www.bfro.net/GDB/show_article.asp?id=82
53.297424,-115.022184,1977-02-??,http://www.bfro.net/GDB/show_report.asp?id=1404
39.872869,-81.258743,1977-02-??,http://www.bfro.net/GDB/show_report.asp?id=374
46.917500,-122.275471,1977-03-1?,http://www.bfro.net/GDB/show_article.asp?id=127
44.237491,-122.055454,1977-03-19,http://www.bfro.net/GDB/show_report.asp?id=4595
41.902370,-84.342873,1977-04Spr,http://www.bfro.net/GDB/show_report.asp?id=7399
32.797365,-92.875176,1977-04Spr,http://www.bfro.net/GDB/show_report.asp?id=2080
32.359886,-88.752401,1977-04Spr,http://www.bfro.net/GDB/show_report.asp?id=1342
41.284475,-74.586185,1977-05-??,http://www.bfro.net/GDB/show_article.asp?id=88
38.509333,-107.886904,1977-05-01,http://www.bfro.net/GDB/show_report.asp?id=1075
42.743200,-71.591641,1977-05-10,http://www.bfro.net/GDB/show_article.asp?id=47
39.714208,-84.625774,1977-05-18,http://www.bfro.net/GDB/show_report.asp?id=4970
47.641933,-92.777336,1977-06-15,http://www.bfro.net/GDB/show_report.asp?id=1471
46.916771,-113.962747,1977-07-??,http://www.bfro.net/GDB/show_report.asp?id=1614
37.359266,-83.333244,1977-07-??,http://www.bfro.net/GDB/show_report.asp?id=2430
32.006553,-110.139973,1977-07-??,http://www.bfro.net/GDB/show_report.asp?id=440
38.406165,-120.084991,1977-07-??,http://www.bfro.net/GDB/show_report.asp?id=4366
38.047784,-119.260349,1977-07-??,http://www.bfro.net/GDB/show_report.asp?id=1510
46.804816,-122.428784,1977-07-??,http://www.bfro.net/GDB/show_report.asp?id=1682
40.441704,-75.274812,1977-07-10,http://www.bfro.net/GDB/show_report.asp?id=2932
40.798073,-110.524816,1977-07-10,http://www.bfro.net/GDB/show_article.asp?id=189
39.150435,-94.660461,1977-07-21,http://www.bfro.net/GDB/show_article.asp?id=79
40.747776,-74.587456,1977-07Sum,http://www.bfro.net/GDB/show_report.asp?id=2750
40.397995,-82.679679,1977-07Sum,http://www.bfro.net/GDB/show_report.asp?id=1625
38.060095,-93.667710,1977-07Sum,http://www.bfro.net/GDB/show_report.asp?id=1148
34.981831,-95.360036,1977-07Sum,http://www.bfro.net/GDB/show_report.asp?id=2789
44.862644,-122.273251,1977-07Sum,http://www.bfro.net/GDB/show_report.asp?id=5350
46.758950,-111.884765,1977-08-??,http://www.bfro.net/GDB/show_report.asp?id=1530
41.344557,-78.037277,1977-08-??,http://www.bfro.net/GDB/show_report.asp?id=3280
31.082661,-98.017684,1977-08-??,http://www.bfro.net/GDB/show_report.asp?id=4137
37.343591,-95.879834,1977-08-??,http://www.bfro.net/GDB/show_report.asp?id=10617
47.806701,-121.880757,1977-08-??,http://www.bfro.net/GDB/show_report.asp?id=10397
40.919695,-122.379645,1977-08-??,http://www.bfro.net/GDB/show_report.asp?id=7555
48.881435,-122.143672,1977-08-??,http://www.bfro.net/GDB/show_report.asp?id=1749
37.343903,-86.185014,1977-08-09,http://www.bfro.net/GDB/show_report.asp?id=10765
47.635517,-121.302633,1977-08-14,http://www.bfro.net/GDB/show_report.asp?id=4583
38.057327,-91.229112,1977-08-15,http://www.bfro.net/GDB/show_report.asp?id=496
33.271065,-95.895885,1977-08-15,http://www.bfro.net/GDB/show_report.asp?id=7664
43.166619,-92.760664,1977-08-2?,http://www.bfro.net/GDB/show_report.asp?id=1630
40.737219,-110.913423,1977-08-2?,http://www.bfro.net/GDB/show_article.asp?id=188
43.596776,-84.428687,1977-09-??,http://www.bfro.net/GDB/show_report.asp?id=1811
40.028000,-110.931517,1977-09-??,http://www.bfro.net/GDB/show_report.asp?id=3022
37.114681,-93.715053,1977-09-??,http://www.bfro.net/GDB/show_report.asp?id=2180
43.533357,-114.859770,1977-10-??,http://www.bfro.net/GDB/show_report.asp?id=2061
30.483198,-103.960107,1977-10-??,http://www.bfro.net/GDB/show_report.asp?id=6937
28.680754,-81.509529,1977-10-0?,http://www.bfro.net/GDB/show_report.asp?id=726
29.052637,-82.039395,1977-10-05,http://www.bfro.net/GDB/show_report.asp?id=726
38.730991,-83.185454,1977-10Aut,http://www.bfro.net/GDB/show_report.asp?id=4975
36.217418,-91.111784,1977-10Aut,http://www.bfro.net/GDB/show_report.asp?id=4093
41.949416,-80.476126,1977-10Aut,http://www.bfro.net/GDB/show_report.asp?id=11506
32.852688,-92.463218,1977-11-??,http://www.bfro.net/GDB/show_report.asp?id=1501
29.177971,-81.890302,1977-11-15,http://www.bfro.net/GDB/show_report.asp?id=728
37.194085,-95.743003,1977-11-25,http://www.bfro.net/GDB/show_report.asp?id=1332
39.957490,-86.366080,1977-12-21,http://www.bfro.net/GDB/show_report.asp?id=2459
39.066331,-96.803481,1978-??-??,http://www.bfro.net/GDB/show_report.asp?id=1315
32.415161,-94.876296,1978-??-??,http://www.bfro.net/GDB/show_report.asp?id=2398
40.462818,-82.789448,1978-01-??,http://www.bfro.net/GDB/show_report.asp?id=3293
41.338034,-92.586537,1978-01-??,http://www.bfro.net/GDB/show_article.asp?id=379
32.513695,-94.521096,1978-01-26,http://www.bfro.net/GDB/show_article.asp?id=372
41.443155,-81.202753,1978-02-??,http://www.bfro.net/GDB/show_report.asp?id=8836
41.341918,-92.939746,1978-02-25,http://www.bfro.net/GDB/show_article.asp?id=379
45.627079,-122.017220,1978-04-??,http://www.bfro.net/GDB/show_report.asp?id=1651
42.718105,-70.781618,1978-04-13,http://www.bfro.net/GDB/show_report.asp?id=6631
34.902105,-87.086158,1978-04Spr,http://www.bfro.net/GDB/show_report.asp?id=799
39.134932,-121.052442,1978-04Spr,http://www.bfro.net/GDB/show_report.asp?id=3612
44.460833,-109.601659,1978-05-??,http://www.bfro.net/GDB/show_report.asp?id=1241
33.342272,-95.522134,1978-05-??,http://www.bfro.net/GDB/show_report.asp?id=7652
40.460672,-82.826563,1978-06-??,http://www.bfro.net/GDB/show_report.asp?id=8944
39.764929,-82.303194,1978-06-??,http://www.bfro.net/GDB/show_report.asp?id=2450
34.601204,-83.369160,1978-06-??,http://www.bfro.net/GDB/show_report.asp?id=2219
28.362064,-82.707012,1978-06-??,http://www.bfro.net/GDB/show_report.asp?id=7627
42.068195,-123.894941,1978-06-??,http://www.bfro.net/GDB/show_report.asp?id=662
43.800087,-123.633357,1978-06-??,http://www.bfro.net/GDB/show_report.asp?id=96
47.437361,-123.877072,1978-06-??,http://www.bfro.net/GDB/show_report.asp?id=7003
41.432195,-71.654347,1978-07-??,http://www.bfro.net/GDB/show_report.asp?id=6643
47.130511,-111.913283,1978-07-??,http://www.bfro.net/GDB/show_report.asp?id=6170
47.168641,-92.310629,1978-07-??,http://www.bfro.net/GDB/show_report.asp?id=1062
40.953963,-74.661806,1978-07-??,http://www.bfro.net/GDB/show_report.asp?id=1505
37.515092,-97.604617,1978-07-??,http://www.bfro.net/GDB/show_report.asp?id=1325
27.005510,-80.141804,1978-07-??,http://www.bfro.net/GDB/show_report.asp?id=5369
38.351705,-119.856954,1978-07-??,http://www.bfro.net/GDB/show_report.asp?id=1301
36.729527,-93.531619,1978-07-07,http://www.bfro.net/GDB/show_report.asp?id=6656
40.580750,-82.434593,1978-07-08,http://www.bfro.net/GDB/show_article.asp?id=323
40.576372,-82.438549,1978-07-10,http://www.bfro.net/GDB/show_article.asp?id=323
42.899144,-94.376596,1978-07-26,http://www.bfro.net/GDB/show_article.asp?id=375
42.907834,-94.375937,1978-07-31,http://www.bfro.net/GDB/show_article.asp?id=375
39.135361,-87.377873,1978-07Sum,http://www.bfro.net/GDB/show_report.asp?id=2470
39.403582,-81.724177,1978-07Sum,http://www.bfro.net/GDB/show_report.asp?id=3180
39.317729,-105.365579,1978-07Sum,http://www.bfro.net/GDB/show_report.asp?id=7225
37.697128,-76.686182,1978-08-??,http://www.bfro.net/GDB/show_report.asp?id=4103
40.746816,-81.149789,1978-08-??,http://www.bfro.net/GDB/show_report.asp?id=9750
29.444432,-81.118687,1978-08-??,http://www.bfro.net/GDB/show_report.asp?id=2657
45.397326,-122.471491,1978-08-??,http://www.bfro.net/GDB/show_report.asp?id=4475
45.616264,-93.347571,1978-08-0?,http://www.bfro.net/GDB/show_report.asp?id=4834
37.774569,-83.676889,1978-08-15,http://www.bfro.net/GDB/show_report.asp?id=912
43.182986,-79.556348,1978-08-19,http://www.bfro.net/GDB/show_report.asp?id=1615
40.985012,-78.445430,1978-08-2?,http://www.bfro.net/GDB/show_report.asp?id=10632
40.761681,-81.133732,1978-08-21,http://www.bfro.net/GDB/show_report.asp?id=4977
40.753119,-81.133534,1978-08-22,http://www.bfro.net/GDB/show_report.asp?id=4977
40.636024,-92.726743,1978-08-28,http://www.bfro.net/GDB/show_article.asp?id=379
46.101294,-85.877478,1978-09-??,http://www.bfro.net/GDB/show_report.asp?id=2554
41.102943,-81.440419,1978-09-??,http://www.bfro.net/GDB/show_report.asp?id=7431
38.239546,-119.838133,1978-09-??,http://www.bfro.net/GDB/show_report.asp?id=7676
40.746231,-81.029702,1978-09-09,http://www.bfro.net/GDB/show_report.asp?id=4977
42.895260,-94.379956,1978-09-11,http://www.bfro.net/GDB/show_report.asp?id=1268
42.877750,-94.346214,1978-09-12,http://www.bfro.net/GDB/show_report.asp?id=1268
49.724121,-86.956454,1978-09-2?,http://www.bfro.net/GDB/show_article.asp?id=67
42.810631,-94.051687,1978-09-2?,http://www.bfro.net/GDB/show_article.asp?id=376
46.618445,-120.483764,1978-10-??,http://www.bfro.net/GDB/show_article.asp?id=130
33.390766,-94.077010,1978-10-28,http://www.bfro.net/GDB/show_report.asp?id=1631
38.431798,-85.018186,1978-10Aut,http://www.bfro.net/GDB/show_report.asp?id=2383
41.091517,-81.816517,1978-10Aut,http://www.bfro.net/GDB/show_report.asp?id=4960
40.556835,-123.226321,1978-10Aut,http://www.bfro.net/GDB/show_report.asp?id=2581
42.433898,-122.266177,1978-10Aut,http://www.bfro.net/GDB/show_report.asp?id=3820
48.011971,-93.819701,1978-11-??,http://www.bfro.net/GDB/show_report.asp?id=1049
41.595912,-93.805735,1978-11-??,http://www.bfro.net/GDB/show_report.asp?id=1197
41.588058,-94.001579,1978-11-??,http://www.bfro.net/GDB/show_report.asp?id=1197
30.302010,-94.921836,1978-11-??,http://www.bfro.net/GDB/show_report.asp?id=10438
46.447964,-123.717640,1978-11-11,http://www.bfro.net/GDB/show_report.asp?id=6425
43.928018,-124.115034,1978-12-18,http://www.bfro.net/GDB/show_report.asp?id=10977
45.228562,-89.675122,1979-??-??,http://www.bfro.net/GDB/show_report.asp?id=3005
32.417650,-93.434086,1979-??-??,http://www.bfro.net/GDB/show_report.asp?id=1516
40.629158,-78.659571,1979-01-??,http://www.bfro.net/GDB/show_report.asp?id=2452
35.542145,-81.532882,1979-01-??,http://www.bfro.net/GDB/show_article.asp?id=292
44.362106,-83.349041,1979-01-01,http://www.bfro.net/GDB/show_report.asp?id=236
36.458119,-86.868836,1979-01Win,http://www.bfro.net/GDB/show_report.asp?id=6445
46.967304,-122.696210,1979-04-??,http://www.bfro.net/GDB/show_report.asp?id=3281
32.663856,-94.339753,1979-04Spr,http://www.bfro.net/GDB/show_report.asp?id=2399
39.485464,-82.322926,1979-05-??,http://www.bfro.net/GDB/show_report.asp?id=8394
41.816561,-124.099734,1979-05-??,http://www.bfro.net/GDB/show_report.asp?id=1664
45.463507,-89.040308,1979-05-21,http://www.bfro.net/GDB/show_report.asp?id=7232
41.231303,-96.428399,1979-07-04,http://www.bfro.net/GDB/show_report.asp?id=6410
38.987560,-76.519293,1979-07Sum,http://www.bfro.net/GDB/show_report.asp?id=1164
39.688711,-74.258104,1979-07Sum,http://www.bfro.net/GDB/show_report.asp?id=1556
31.119783,-93.240756,1979-07Sum,http://www.bfro.net/GDB/show_report.asp?id=1502
32.104969,-97.613306,1979-07Sum,http://www.bfro.net/GDB/show_report.asp?id=1527
29.409714,-96.211481,1979-07Sum,http://www.bfro.net/GDB/show_report.asp?id=9315
43.671781,-74.499536,1979-08-??,http://www.bfro.net/GDB/show_report.asp?id=6695
40.666988,-81.525674,1979-08-??,http://www.bfro.net/GDB/show_report.asp?id=4484
33.376465,-82.280532,1979-08-??,http://www.bfro.net/GDB/show_article.asp?id=363
25.891514,-81.304246,1979-08-??,http://www.bfro.net/GDB/show_report.asp?id=7205
38.055021,-120.181867,1979-08-??,http://www.bfro.net/GDB/show_report.asp?id=1090
51.303406,-115.551354,1979-08-14,http://www.bfro.net/GDB/show_report.asp?id=5044
37.908078,-88.930124,1979-08-17,http://www.bfro.net/GDB/show_report.asp?id=11273
36.435508,-86.610164,1979-09-??,http://www.bfro.net/GDB/show_article.asp?id=336
33.703528,-95.259609,1979-09-01,http://www.bfro.net/GDB/show_report.asp?id=8083
33.814974,-86.815374,1979-09-15,http://www.bfro.net/GDB/show_report.asp?id=10498
42.458725,-93.801855,1979-10-??,http://www.bfro.net/GDB/show_article.asp?id=386
41.994810,-122.623373,1979-10-??,http://www.bfro.net/GDB/show_report.asp?id=5284
45.516357,-122.335853,1979-10-??,http://www.bfro.net/GDB/show_report.asp?id=7789
42.797413,-97.901284,1979-10Aut,http://www.bfro.net/GDB/show_report.asp?id=1152
40.788116,-121.972779,1979-10Aut,http://www.bfro.net/GDB/show_report.asp?id=1653
33.832054,-95.819094,1979-11-??,http://www.bfro.net/GDB/show_report.asp?id=7758
41.717834,-94.043551,1979-11-15,http://www.bfro.net/GDB/show_article.asp?id=386
47.688904,-104.251527,1979-12-??,http://www.bfro.net/GDB/show_report.asp?id=1695
33.377634,-82.215618,1979-12-??,http://www.bfro.net/GDB/show_report.asp?id=2218
47.361953,-122.793410,1979-12-07,http://www.bfro.net/GDB/show_report.asp?id=1595
38.427687,-86.600876,198?-??-??,http://www.bfro.net/GDB/show_report.asp?id=2469
41.371508,-82.061096,198?-??-??,http://www.bfro.net/GDB/show_report.asp?id=4955
33.114681,-92.285653,198?-??-??,http://www.bfro.net/GDB/show_report.asp?id=4096
28.568718,-82.529288,198?-??-??,http://www.bfro.net/GDB/show_report.asp?id=6708
42.836895,-122.142974,198?-07-??,http://www.bfro.net/GDB/show_report.asp?id=8025
60.504112,-150.503780,198?-11-??,http://www.bfro.net/GDB/show_report.asp?id=1259
37.758465,-89.367757,1980-??-??,http://www.bfro.net/GDB/show_report.asp?id=2806
40.847919,-96.682191,1980-??-??,http://www.bfro.net/GDB/show_report.asp?id=1380
31.325283,-95.488683,1980-??-??,http://www.bfro.net/GDB/show_report.asp?id=2400
28.511066,-82.445447,1980-??-??,http://www.bfro.net/GDB/show_report.asp?id=723
37.083321,-116.315708,1980-01-??,http://www.bfro.net/GDB/show_article.asp?id=9
48.118057,-122.112738,1980-01-11,http://www.bfro.net/GDB/show_report.asp?id=1671
42.614293,-91.398955,1980-01-13,http://www.bfro.net/GDB/show_article.asp?id=55
42.480783,-91.458877,1980-01-15,http://www.bfro.net/GDB/show_article.asp?id=55
42.512326,-91.465164,1980-01-21,http://www.bfro.net/GDB/show_article.asp?id=381
41.175363,-112.008157,1980-02-??,http://www.bfro.net/GDB/show_article.asp?id=185
43.041172,-124.211829,1980-02-??,http://www.bfro.net/GDB/show_report.asp?id=1031
41.125667,-111.939703,1980-02-03,http://www.bfro.net/GDB/show_article.asp?id=193
41.130753,-111.938197,1980-02-04,http://www.bfro.net/GDB/show_article.asp?id=193
38.902545,-84.849957,1980-03-31,http://www.bfro.net/GDB/show_article.asp?id=195
40.572832,-89.972836,1980-04-??,http://www.bfro.net/GDB/show_report.asp?id=10892
38.494034,-122.999606,1980-04-??,http://www.bfro.net/GDB/show_report.asp?id=2864
45.728387,-121.786911,1980-04-??,http://www.bfro.net/GDB/show_report.asp?id=1707
28.683972,-81.557371,1980-04Spr,http://www.bfro.net/GDB/show_report.asp?id=1275
38.994974,-84.859809,1980-05-01,http://www.bfro.net/GDB/show_article.asp?id=203
38.053921,-87.572277,1980-06-??,http://www.bfro.net/GDB/show_report.asp?id=2472
43.468609,-110.757649,1980-06-17,http://www.bfro.net/GDB/show_article.asp?id=59
40.379047,-83.568620,1980-06-22,http://www.bfro.net/GDB/show_article.asp?id=320
48.146853,-121.383726,1980-06-28,http://www.bfro.net/GDB/show_report.asp?id=1672
39.447184,-82.223578,1980-07-??,http://www.bfro.net/GDB/show_report.asp?id=7803
39.489326,-83.096312,1980-07-??,http://www.bfro.net/GDB/show_report.asp?id=7133
36.234798,-108.949200,1980-07-??,http://www.bfro.net/GDB/show_report.asp?id=490
39.146551,-96.938294,1980-07-??,http://www.bfro.net/GDB/show_report.asp?id=1311
31.158616,-93.299201,1980-07-??,http://www.bfro.net/GDB/show_report.asp?id=7236
26.076141,-80.288785,1980-07-15,http://www.bfro.net/GDB/show_report.asp?id=594
40.364376,-83.549601,1980-07-17,http://www.bfro.net/GDB/show_article.asp?id=320
44.394690,-115.020635,1980-07-20,http://www.bfro.net/GDB/show_report.asp?id=3085
43.929305,-121.352407,1980-07Sum,http://www.bfro.net/GDB/show_report.asp?id=667
41.477627,-81.387900,1980-08-??,http://www.bfro.net/GDB/show_report.asp?id=3301
38.562381,-82.683180,1980-08-??,http://www.bfro.net/GDB/show_report.asp?id=7940
40.078865,-121.553349,1980-08-??,http://www.bfro.net/GDB/show_report.asp?id=1547
43.571434,-121.902904,1980-08-??,http://www.bfro.net/GDB/show_report.asp?id=7298
39.234452,-82.386344,1980-08-??,http://www.bfro.net/GDB/show_article.asp?id=322
44.437079,-84.760239,1980-08-12,http://www.bfro.net/GDB/show_report.asp?id=4613
43.205302,-122.390204,1980-09-??,http://www.bfro.net/GDB/show_report.asp?id=2274
48.687099,-122.397260,1980-09-??,http://www.bfro.net/GDB/show_report.asp?id=9197
30.415274,-98.065317,1980-09-10,http://www.bfro.net/GDB/show_report.asp?id=8530
39.267797,-119.662825,1980-09-15,http://www.bfro.net/GDB/show_report.asp?id=3455
39.565716,-82.524478,1980-10-??,http://www.bfro.net/GDB/show_report.asp?id=3920
39.248357,-82.386094,1980-10-??,http://www.bfro.net/GDB/show_article.asp?id=322
38.521500,-83.833955,1980-10-07,http://www.bfro.net/GDB/show_report.asp?id=2425
38.459916,-83.934576,1980-10-11,http://www.bfro.net/GDB/show_report.asp?id=2382
32.134795,-91.529141,1980-10-18,http://www.bfro.net/GDB/show_report.asp?id=2388
43.548002,-123.297400,1980-10-29,http://www.bfro.net/GDB/show_report.asp?id=553
40.359414,-80.770000,1980-11-??,http://www.bfro.net/GDB/show_report.asp?id=1507
39.537649,-81.393454,1980-11-??2ni,http://www.bfro.net/GDB/show_report.asp?id=7220
38.635311,-83.792262,1980-11-05,http://www.bfro.net/GDB/show_report.asp?id=2426
33.112707,-88.138697,1980-11-15,http://www.bfro.net/GDB/show_report.asp?id=832
33.068209,-88.147921,1980-11-15,http://www.bfro.net/GDB/show_report.asp?id=832
32.328150,-94.726600,1980-12-??,http://www.bfro.net/GDB/show_report.asp?id=7670
38.792124,-105.131791,1981-??-??,http://www.bfro.net/GDB/show_report.asp?id=1376
43.570576,-73.392964,1981-01-15,http://www.bfro.net/GDB/show_report.asp?id=2704
35.474424,-84.442463,1981-01Win,http://www.bfro.net/GDB/show_report.asp?id=6420
33.025761,-116.619568,1981-02-??,http://www.bfro.net/GDB/show_report.asp?id=2779
36.928740,-83.053058,1981-02-02,http://www.bfro.net/GDB/show_report.asp?id=10556
50.250092,-98.041407,1981-04-26,http://www.bfro.net/GDB/show_report.asp?id=2404
34.924164,-95.305584,1981-04Spr,http://www.bfro.net/GDB/show_report.asp?id=8678
39.357883,-76.955808,1981-05-09,http://www.bfro.net/GDB/show_report.asp?id=231
46.799955,-122.266438,1981-05-3?,http://www.bfro.net/GDB/show_report.asp?id=7481
41.735816,-89.707981,1981-07-??,http://www.bfro.net/GDB/show_report.asp?id=10037
41.716129,-81.143724,1981-07-??,http://www.bfro.net/GDB/show_report.asp?id=4731
41.344696,-81.911311,1981-07-??,http://www.bfro.net/GDB/show_report.asp?id=4956
48.692436,-117.883684,1981-07-02,http://www.bfro.net/GDB/show_report.asp?id=1113
30.436635,-90.498282,1981-07-15,http://www.bfro.net/GDB/show_report.asp?id=2764
36.637859,-93.310026,1981-07Sum,http://www.bfro.net/GDB/show_report.asp?id=717
36.094165,-93.650861,1981-07Sum,http://www.bfro.net/GDB/show_report.asp?id=11430
27.284127,-82.466222,1981-08-07,http://www.bfro.net/GDB/show_report.asp?id=10867
44.849174,-88.519867,1981-08-15,http://www.bfro.net/GDB/show_report.asp?id=135
